Type,Wanted station,#,CS,Info1,cx,Rx frequency MHz,KTBF dBm,Polar,Interferer,#,CS,Info1,Tx frequency MHz,Unwanted Pr dBm,Polar,TD dB,Cumulated TD dB,IRF dB,IRF from,XPD dB,Tx pow dBm,Tx BW kHz,Tx addloss dB,Tx losses dB,Tx antgain dB,Tx main OAA,Tx ant att dB,Rx BW kHz,Rx losses dB,Rx ant gain dB,Rx main OAA,Rx ant att dB,Distance m,Prop loss dB,Tx az,Tx tilt,Rx az,Rx tilt,Wind turbine unwanted power (dBm),Tx->Rx az,Tx->Rx tilt
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,43,AR  130756,FT DETRICK,7901.167,-182.57,V,0,0.1,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,1.2,40.5,9.65,29.51,30041.36,207.09,249,17,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,44,AR  130766,FT MEADE,7901.167,-161.32,V,0,0.1,0,IRF MASK,0,22.73,94,0,0,62,141.44,72,30000,1.2,40.5,17.52,35.99,92690.34,177.36,144,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,45,AR  130767,FT MEADE,7901.167,-159.32,V,0,0.1,0,IRF MASK,0,24.73,94,0,0,58,141.26,68,30000,1.2,40.5,17.52,35.99,92690.34,177.36,145,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,46,AR  210709,FT MEADE,7901.302,-178.68,V,0,0.1,0,IRF MASK,0,13.73,94,0,0,58,148.84,68,30000,1.2,40.5,17.52,35.99,92690.34,185.73,107,11,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,47,AR  130729,FT DETRICK,7976.687,-182.76,V,0,0.1,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,1.2,40.5,9.65,29.51,30041.36,207.29,249,17,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,48,AR  170763,FT MEADE,7998.822,-171.66,V,0,0.1,0,IRF MASK,0,21.02,40000,0,0,58,68.28,68,30000,1.2,40.5,17.52,35.99,92690.34,185.99,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,49,AR  210737,FT MEADE,8023.562,-170.02,V,0,0.1,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.2,40.5,17.52,35.99,92690.34,186.06,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,50,AR  170790,FT DETRICK,8026.167,-184.94,V,0,0.1,0,IRF MASK,0,22.73,94,0,0,58,139.02,68,30000,1.2,40.5,9.65,29.51,30041.41,207.46,144,38,153.4,-0.6,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,51,AR  180715,FT MEADE,8026.167,-170.02,V,0,0.1,0,IRF MASK,0,22.73,94,0,0,58,141.44,68,30000,1.2,40.5,17.52,35.99,92690.34,186.07,144,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,52,AR  180711,FT MEADE,8045.237,-167.4,V,0,0.1,0,IRF MASK,0,25.41,5510,0,0,58,68.28,68,30000,1.2,40.5,17.52,35.99,92690.34,186.12,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,53,AR  180714,FT MEADE,8078.271,-162.35,V,0,0.1,0,IRF MASK,0,30.54,7150,0,0,58,68.28,68,30000,1.2,40.5,17.52,35.99,92690.34,186.21,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,54,AR  170772,FT MEADE,8123.35,-168.32,V,0,0.1,0,IRF MASK,0,24.7,741.42,0,0,57,141.44,67,30000,1.2,40.5,17.52,35.99,92690.34,186.33,144,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,55,AR  130819,FT MEADE,8143.442,-171.19,V,0,0.1,0,IRF MASK,0,21.88,1940,0,0,58,141.44,68,30000,1.2,40.5,17.52,35.99,92690.34,186.38,144,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,56,AR  210736,FT MEADE,8151.167,-170.36,V,0,0.1,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.2,40.5,17.52,35.99,92690.34,186.4,249,16,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,9,X_1020202_,FAA 201663,1,7825,-94,H,MD,57,AR  170769,FT MEADE,8180.4,-178.17,V,0,0.1,0,IRF MASK,0,15,1000,0,0,57,141.44,67,30000,1.2,40.5,17.52,35.99,92690.34,186.48,144,38,153.4,-0.6,-999,136.4,0.1
Microwave (wanted),HAUVERS,10,X_1020202_,FAA 201665,1,8185,-94,H,MD,39,N   153584,ST INIGOES,7900,-145.1,V,0,0,0,IRF MASK,0,53.38,6880,0,0,40,139.8,50,30000,1.2,40.5,178.03,46.9,190591.95,180.89,144.3,39,333.4,0.6,-999,152.7,-0.5
Microwave (wanted),HAUVERS,10,X_1020202_,FAA 201665,1,8185,-94,H,MD,40,AR  120812,FT MEADE,7901.167,-170.32,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,67.47,68,30000,1.2,40.5,161.62,46.9,86090.2,175.45,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,10,X_1020202_,FAA 201665,1,8185,-94,H,MD,41,AR  130712,FT DETRICK,7901.167,-195.23,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,134.5,68,30000,1.2,40.5,165.68,46.9,23650,202.36,142,40,333.4,0.6,-999,167.7,1
Microwave (wanted),HAUVERS,10,X_1020202_,FAA 201665,1,8185,-94,H,MD,42,AR  130728,FT DETRICK,7901.167,-197.23,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,98.34,68,30000,1.2,40.5,165.68,46.9,23650,202.36,249,17,333.4,0.6,-999,167.7,1
Microwave (wanted),HAUVERS,10,X_1020202_,FAA 201665,1,8185,-94,H,MD,43,AR  130756,FT DETRICK,7901.167,-195.23,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,98.34,68,30000,1.2,40.5,165.68,46.9,23650,202.36,249,17,333.4,0.6,-999,167.7,1
Microwave (wanted),HAUVERS,10,X_1020202_,FAA 201665,1,8185,-94,H,MD,44,AR  130766,FT MEADE,7901.167,-170.32,V,0,0,0,IRF MASK,0,22.73,94,0,0,62,141.26,72,30000,1.2,40.5,161.62,46.9,86090.2,175.45,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,10,X_1020202_,FAA 201665,1,8185,-94,H,MD,45,AR  130767,FT MEADE,7901.167,-168.32,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,141.06,68,30000,1.2,40.5,161.62,46.9,86090.2,175.45,145,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,10,X_1020202_,FAA 201665,1,8185,-94,H,MD,46,AR  210709,FT MEADE,7901.302,-186.31,V,0,0,0,IRF MASK,0,13.73,94,0,0,58,149.62,68,30000,1.2,40.5,161.62,46.9,86090.2,182.44,107,11,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,10,X_1020202_,FAA 201665,1,8185,-94,H,MD,47,AR  130729,FT DETRICK,7976.687,-195.44,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,98.34,68,30000,1.2,40.5,165.68,46.9,23650,202.57,249,17,333.4,0.6,-999,167.7,1
Microwave (wanted),HAUVERS,10,X_1020202_,FAA 201665,1,8185,-94,H,MD,48,AR  170763,FT MEADE,7998.822,-179.27,V,0,0,0,IRF MASK,0,21.02,40000,0,0,58,67.47,68,30000,1.2,40.5,161.62,46.9,86090.2,182.7,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,10,X_1020202_,FAA 201665,1,8185,-94,H,MD,49,AR  210737,FT MEADE,8023.562,-177.63,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,67.47,68,30000,1.2,40.5,161.62,46.9,86090.2,182.76,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,10,X_1020202_,FAA 201665,1,8185,-94,H,MD,50,AR  170790,FT DETRICK,8026.167,-196.9,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,137.05,68,30000,1.2,40.5,165.68,46.9,23650.06,202.04,144,38,333.4,0.6,-999,167.7,1.1
Microwave (wanted),HAUVERS,10,X_1020202_,FAA 201665,1,8185,-94,H,MD,51,AR  180715,FT MEADE,8026.167,-177.64,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,141.26,68,30000,1.2,40.5,161.62,46.9,86090.2,182.77,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,10,X_1020202_,FAA 201665,1,8185,-94,H,MD,52,AR  180711,FT MEADE,8045.237,-175.01,V,0,0,0,IRF MASK,0,25.41,5510,0,0,58,67.47,68,30000,1.2,40.5,161.62,46.9,86090.2,182.82,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,10,X_1020202_,FAA 201665,1,8185,-94,H,MD,53,AR  180714,FT MEADE,8078.271,-169.96,V,0,0,0,IRF MASK,0,30.54,7150,0,0,58,67.47,68,30000,1.2,40.5,161.62,46.9,86090.2,182.91,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,10,X_1020202_,FAA 201665,1,8185,-94,H,MD,54,AR  170772,FT MEADE,8123.35,-175.92,V,0,0,0,IRF MASK,0,24.7,741.42,0,0,57,141.26,67,30000,1.2,40.5,161.62,46.9,86090.2,183.02,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,10,X_1020202_,FAA 201665,1,8185,-94,H,MD,55,AR  130819,FT MEADE,8143.442,-178.79,V,0,0,0,IRF MASK,0,21.88,1940,0,0,58,141.26,68,30000,1.2,40.5,161.62,46.9,86090.2,183.08,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,10,X_1020202_,FAA 201665,1,8185,-94,H,MD,56,AR  210736,FT MEADE,8151.167,-177.96,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,67.47,68,30000,1.2,40.5,161.62,46.9,86090.2,183.1,249,16,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,10,X_1020202_,FAA 201665,1,8185,-94,H,MD,57,AR  170769,FT MEADE,8180.4,-185.77,V,0,0,0,IRF MASK,0,15,1000,0,0,57,141.26,67,30000,1.2,40.5,161.62,46.9,86090.2,183.17,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,10,X_1020202_,FAA 201665,1,8185,-94,H,MD,58,AR  210711,FT MEADE,8276.302,-187.29,V,0,0,0,IRF MASK,0,13.73,94,0,0,58,149.62,68,30000,1.2,40.5,161.62,46.9,86090.2,183.42,107,11,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HAUVERS,10,X_1020202_,FAA 201665,1,8185,-94,H,MD,59,AR  170791,FT DETRICK,8398.562,-197.91,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,137.05,68,30000,1.2,40.5,165.68,46.9,23650.06,203.04,144,38,333.4,0.6,-999,167.7,1.1
Microwave (wanted),HAUVERS,10,X_1020202_,FAA 201665,1,8185,-94,H,MD,60,AR  180716,FT MEADE,8398.562,-178.6,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,141.26,68,30000,1.2,40.5,161.62,46.9,86090.2,183.73,144,38,333.4,0.6,-999,135.5,0.1
Microwave (wanted),HIGHFIELD CASCADE,11,X_1020203,FAA 201667,1,8005,-94,V,MD,39,N   153584,ST INIGOES,7900,-145.31,V,0,0,0,IRF MASK,0,53.38,6880,0,0,40,139.84,50,30000,1.8,40.5,88.4,46.9,197297.98,180.49,144.3,39,63.4,-1.1,-999,152.5,-0.5
Microwave (wanted),HIGHFIELD CASCADE,11,X_1020203,FAA 201667,1,8005,-94,V,MD,40,AR  120812,FT MEADE,7901.167,-172.79,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.8,40.5,72.48,46.9,92690.34,177.33,249,16,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,11,X_1020203,FAA 201667,1,8005,-94,V,MD,41,AR  130712,FT DETRICK,7901.167,-200.51,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,136.49,68,30000,1.8,40.5,99.63,46.9,30041.36,207.04,142,40,63.4,-1.1,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,11,X_1020203,FAA 201667,1,8005,-94,V,MD,42,AR  130728,FT DETRICK,7901.167,-202.51,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,93.96,68,30000,1.8,40.5,99.63,46.9,30041.36,207.04,249,17,63.4,-1.1,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,11,X_1020203,FAA 201667,1,8005,-94,V,MD,43,AR  130756,FT DETRICK,7901.167,-200.51,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,1.8,40.5,99.63,46.9,30041.36,207.04,249,17,63.4,-1.1,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,11,X_1020203,FAA 201667,1,8005,-94,V,MD,44,AR  130766,FT MEADE,7901.167,-172.79,V,0,0,0,IRF MASK,0,22.73,94,0,0,62,141.44,72,30000,1.8,40.5,72.48,46.9,92690.34,177.33,144,38,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,11,X_1020203,FAA 201667,1,8005,-94,V,MD,45,AR  130767,FT MEADE,7901.167,-170.79,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,141.26,68,30000,1.8,40.5,72.48,46.9,92690.34,177.33,145,38,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,11,X_1020203,FAA 201667,1,8005,-94,V,MD,46,AR  210709,FT MEADE,7901.302,-190.14,V,0,0,0,IRF MASK,0,13.73,94,0,0,58,148.84,68,30000,1.8,40.5,72.48,46.9,92690.34,185.67,107,11,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,11,X_1020203,FAA 201667,1,8005,-94,V,MD,47,AR  130729,FT DETRICK,7976.687,-200.71,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,1.8,40.5,99.63,46.9,30041.36,207.24,249,17,63.4,-1.1,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,11,X_1020203,FAA 201667,1,8005,-94,V,MD,48,AR  170763,FT MEADE,7998.822,-184.54,V,0,0,1.4,IRF MASK,0,21.02,40000,0,0,58,68.28,68,30000,1.8,40.5,72.48,46.9,92690.34,185.94,249,16,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,11,X_1020203,FAA 201667,1,8005,-94,V,MD,49,AR  210737,FT MEADE,8023.562,-181.47,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.8,40.5,72.48,46.9,92690.34,186.01,249,16,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,11,X_1020203,FAA 201667,1,8005,-94,V,MD,50,AR  170790,FT DETRICK,8026.167,-202.88,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,139.02,68,30000,1.8,40.5,99.63,46.9,30041.41,207.42,144,38,63.4,-1.1,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,11,X_1020203,FAA 201667,1,8005,-94,V,MD,51,AR  180715,FT MEADE,8026.167,-181.48,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,141.44,68,30000,1.8,40.5,72.48,46.9,92690.34,186.02,144,38,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,11,X_1020203,FAA 201667,1,8005,-94,V,MD,52,AR  180711,FT MEADE,8045.237,-178.85,V,0,0,0,IRF MASK,0,25.41,5510,0,0,58,68.28,68,30000,1.8,40.5,72.48,46.9,92690.34,186.07,249,16,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,11,X_1020203,FAA 201667,1,8005,-94,V,MD,53,AR  180714,FT MEADE,8078.271,-173.81,V,0,0,0,IRF MASK,0,30.54,7150,0,0,58,68.28,68,30000,1.8,40.5,72.48,46.9,92690.34,186.16,249,16,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,11,X_1020203,FAA 201667,1,8005,-94,V,MD,54,AR  170772,FT MEADE,8123.35,-179.77,V,0,0,0,IRF MASK,0,24.7,741.42,0,0,57,141.44,67,30000,1.8,40.5,72.48,46.9,92690.34,186.28,144,38,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,11,X_1020203,FAA 201667,1,8005,-94,V,MD,55,AR  130819,FT MEADE,8143.442,-182.65,V,0,0,0,IRF MASK,0,21.88,1940,0,0,58,141.44,68,30000,1.8,40.5,72.48,46.9,92690.34,186.33,144,38,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,11,X_1020203,FAA 201667,1,8005,-94,V,MD,56,AR  210736,FT MEADE,8151.167,-181.82,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.8,40.5,72.48,46.9,92690.34,186.35,249,16,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,11,X_1020203,FAA 201667,1,8005,-94,V,MD,57,AR  170769,FT MEADE,8180.4,-189.63,V,0,0,0,IRF MASK,0,15,1000,0,0,57,141.44,67,30000,1.8,40.5,72.48,46.9,92690.34,186.43,144,38,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,11,X_1020203,FAA 201667,1,8005,-94,V,MD,58,AR  210711,FT MEADE,8276.302,-191.15,V,0,0,0,IRF MASK,0,13.73,94,0,0,58,148.84,68,30000,1.8,40.5,72.48,46.9,92690.34,186.68,107,11,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,11,X_1020203,FAA 201667,1,8005,-94,V,MD,59,AR  170791,FT DETRICK,8398.562,-203.82,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,139.02,68,30000,1.8,40.5,99.63,46.9,30041.41,208.36,144,38,63.4,-1.1,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,11,X_1020203,FAA 201667,1,8005,-94,V,MD,60,AR  180716,FT MEADE,8398.562,-182.47,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,141.44,68,30000,1.8,40.5,72.48,46.9,92690.34,187.01,144,38,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),FAIRFIELD,12,X_1020203,FAA 201669,1,8365,-94,V,MD,47,AR  130729,FT DETRICK,7976.687,-200.48,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,108.67,68,30000,1.8,40.5,64.96,46.9,32990.31,207.01,249,17,243.4,1.1,-999,178.5,0.6
Microwave (wanted),FAIRFIELD,12,X_1020203,FAA 201669,1,8365,-94,V,MD,48,AR  170763,FT MEADE,7998.822,-171.32,V,0,0,0,IRF MASK,0,21.02,40000,0,0,58,73.49,68,30000,1.8,40.5,102.02,46.9,90685.62,174.15,249,16,243.4,1.1,-999,141.8,0
Microwave (wanted),FAIRFIELD,12,X_1020203,FAA 201669,1,8365,-94,V,MD,49,AR  210737,FT MEADE,8023.562,-169.65,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,73.49,68,30000,1.8,40.5,102.02,46.9,90685.62,174.19,249,16,243.4,1.1,-999,141.8,0
Microwave (wanted),FAIRFIELD,12,X_1020203,FAA 201669,1,8365,-94,V,MD,50,AR  170790,FT DETRICK,8026.167,-199.4,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,130.87,68,30000,1.8,40.5,64.96,46.9,32990.34,203.94,144,38,243.4,1.1,-999,178.5,0.6
Microwave (wanted),FAIRFIELD,12,X_1020203,FAA 201669,1,8365,-94,V,MD,51,AR  180715,FT MEADE,8026.167,-169.66,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,141.92,68,30000,1.8,40.5,102.02,46.9,90685.62,174.19,144,38,243.4,1.1,-999,141.8,0
Microwave (wanted),FAIRFIELD,12,X_1020203,FAA 201669,1,8365,-94,V,MD,52,AR  180711,FT MEADE,8045.237,-167.01,V,0,0,0,IRF MASK,0,25.41,5510,0,0,58,73.49,68,30000,1.8,40.5,102.02,46.9,90685.62,174.22,249,16,243.4,1.1,-999,141.8,0
Microwave (wanted),FAIRFIELD,12,X_1020203,FAA 201669,1,8365,-94,V,MD,53,AR  180714,FT MEADE,8078.271,-161.93,V,0,0,0,IRF MASK,0,30.54,7150,0,0,58,73.49,68,30000,1.8,40.5,102.02,46.9,90685.62,174.27,249,16,243.4,1.1,-999,141.8,0
Microwave (wanted),FAIRFIELD,12,X_1020203,FAA 201669,1,8365,-94,V,MD,54,AR  170772,FT MEADE,8123.35,-167.84,V,0,0,0,IRF MASK,0,24.7,741.42,0,0,57,141.92,67,30000,1.8,40.5,102.02,46.9,90685.62,174.34,144,38,243.4,1.1,-999,141.8,0
Microwave (wanted),FAIRFIELD,12,X_1020203,FAA 201669,1,8365,-94,V,MD,55,AR  130819,FT MEADE,8143.442,-170.69,V,0,0,0,IRF MASK,0,21.88,1940,0,0,58,141.92,68,30000,1.8,40.5,102.02,46.9,90685.62,174.37,144,38,243.4,1.1,-999,141.8,0
Microwave (wanted),FAIRFIELD,12,X_1020203,FAA 201669,1,8365,-94,V,MD,56,AR  210736,FT MEADE,8151.167,-169.85,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,73.49,68,30000,1.8,40.5,102.02,46.9,90685.62,174.39,249,16,243.4,1.1,-999,141.8,0
Microwave (wanted),FAIRFIELD,12,X_1020203,FAA 201669,1,8365,-94,V,MD,57,AR  170769,FT MEADE,8180.4,-177.63,V,0,0,0,IRF MASK,0,15,1000,0,0,57,141.92,67,30000,1.8,40.5,102.02,46.9,90685.62,174.43,144,38,243.4,1.1,-999,141.8,0
Microwave (wanted),FAIRFIELD,12,X_1020203,FAA 201669,1,8365,-94,V,MD,58,AR  210711,FT MEADE,8276.302,-179.05,V,0,0,0,IRF MASK,0,13.73,94,0,0,58,143.7,68,30000,1.8,40.5,102.02,46.9,90685.62,174.58,107,11,243.4,1.1,-999,141.8,0
Microwave (wanted),FAIRFIELD,12,X_1020203,FAA 201669,1,8365,-94,V,MD,59,AR  170791,FT DETRICK,8398.562,-200.52,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,130.87,68,30000,1.8,40.5,64.96,46.9,32990.34,205.05,144,38,243.4,1.1,-999,178.5,0.6
Microwave (wanted),FAIRFIELD,12,X_1020203,FAA 201669,1,8365,-94,V,MD,60,AR  180716,FT MEADE,8398.562,-170.23,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,141.92,68,30000,1.8,40.5,102.02,46.9,90685.62,174.76,144,38,243.4,1.1,-999,141.8,0
Microwave (wanted),HIGHFIELD CASCADE,13,X_1020203_,FAA 201667,1,7795,-94,V,MD,39,N   153584,ST INIGOES,7900,-145.31,V,0,0,0,IRF MASK,0,53.38,6880,0,0,40,139.84,50,30000,1.8,40.5,88.4,46.9,197297.98,180.49,144.3,39,63.4,-1.1,-999,152.5,-0.5
Microwave (wanted),HIGHFIELD CASCADE,13,X_1020203_,FAA 201667,1,7795,-94,V,MD,40,AR  120812,FT MEADE,7901.167,-172.79,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.8,40.5,72.48,46.9,92690.34,177.33,249,16,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,13,X_1020203_,FAA 201667,1,7795,-94,V,MD,41,AR  130712,FT DETRICK,7901.167,-200.51,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,136.49,68,30000,1.8,40.5,99.63,46.9,30041.36,207.04,142,40,63.4,-1.1,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,13,X_1020203_,FAA 201667,1,7795,-94,V,MD,42,AR  130728,FT DETRICK,7901.167,-202.51,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,93.96,68,30000,1.8,40.5,99.63,46.9,30041.36,207.04,249,17,63.4,-1.1,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,13,X_1020203_,FAA 201667,1,7795,-94,V,MD,43,AR  130756,FT DETRICK,7901.167,-200.51,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,1.8,40.5,99.63,46.9,30041.36,207.04,249,17,63.4,-1.1,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,13,X_1020203_,FAA 201667,1,7795,-94,V,MD,44,AR  130766,FT MEADE,7901.167,-172.79,V,0,0,0,IRF MASK,0,22.73,94,0,0,62,141.44,72,30000,1.8,40.5,72.48,46.9,92690.34,177.33,144,38,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,13,X_1020203_,FAA 201667,1,7795,-94,V,MD,45,AR  130767,FT MEADE,7901.167,-170.79,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,141.26,68,30000,1.8,40.5,72.48,46.9,92690.34,177.33,145,38,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,13,X_1020203_,FAA 201667,1,7795,-94,V,MD,46,AR  210709,FT MEADE,7901.302,-190.14,V,0,0,0,IRF MASK,0,13.73,94,0,0,58,148.84,68,30000,1.8,40.5,72.48,46.9,92690.34,185.67,107,11,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,13,X_1020203_,FAA 201667,1,7795,-94,V,MD,47,AR  130729,FT DETRICK,7976.687,-200.71,V,0,0,0,IRF MASK,0,24.73,94,0,0,58,93.96,68,30000,1.8,40.5,99.63,46.9,30041.36,207.24,249,17,63.4,-1.1,-999,163.1,1
Microwave (wanted),HIGHFIELD CASCADE,13,X_1020203_,FAA 201667,1,7795,-94,V,MD,48,AR  170763,FT MEADE,7998.822,-183.12,V,0,0,0,IRF MASK,0,21.02,40000,0,0,58,68.28,68,30000,1.8,40.5,72.48,46.9,92690.34,185.94,249,16,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,13,X_1020203_,FAA 201667,1,7795,-94,V,MD,49,AR  210737,FT MEADE,8023.562,-181.47,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,68.28,68,30000,1.8,40.5,72.48,46.9,92690.34,186.01,249,16,63.4,-1.1,-999,136.4,0.1
Microwave (wanted),HIGHFIELD CASCADE,13,X_1020203_,FAA 201667,1,7795,-94,V,MD,50,AR  170790,FT DETRICK,8026.167,-202.88,V,0,0,0,IRF MASK,0,22.73,94,0,0,58,139.02,68,30000,1.8,40.5,99.63,46.9,30041.41,207.42,144,38,63.4,-1.1,-999,163.1,1
